Time (Sec),Power(W),Growth Rate (gm/sec),No. of net impurity atoms added,Number of net impurity of previous crystal added,Output net impurity,Detector grade portion (%),SheetName
18432.0,9732.0,0.146484375,75563909774436.0,73214285714286.0,-7.122e+13,4.5,Crystal 13
0.0,8720.0,0.0,0.0,6920000000000000.0,-8.016e+11,0.0,Crystal 14
450.0,8700.0,0.424444444444444,0.0,6920000000000000.0,-8.006e+11,0.0,Crystal 14
900.0,8680.0,0.253333333333333,0.0,6920000000000000.0,-7.994e+11,0.0,Crystal 14
1350.0,8660.0,0.294814814814815,0.0,6920000000000000.0,-8.001e+11,0.0,Crystal 14
2880.0,8640.0,0.182638888888889,0.0,6920000000000000.0,-8.030e+11,0.0,Crystal 14
3600.0,8620.0,0.168333333333333,0.0,6920000000000000.0,-8.063e+11,0.0,Crystal 14
4320.0,8600.0,0.295138888888889,0.0,6920000000000000.0,-8.134e+11,0.0,Crystal 14
5040.0,8600.0,0.508928571428572,0.0,6920000000000000.0,-8.279e+11,0.0,Crystal 14
5760.0,8600.0,0.861458333333333,0.0,6920000000000000.0,-8.570e+11,0.0,Crystal 14
6480.0,8600.0,1.25771604938272,0.0,6920000000000000.0,-9.080e+11,0.0,Crystal 14
6912.0,8700.0,1.01996527777778,0.0,6920000000000000.0,-9.558e+11,0.0,Crystal 14
7200.0,8700.0,0.819444444444445,0.0,6920000000000000.0,-9.985e+11,0.0,Crystal 14
7632.0,8740.0,1.25786163522013,0.0,6920000000000000.0,-1.074e+12,0.0,Crystal 14
7948.8,8740.0,0.918377616747182,0.0,6920000000000000.0,-1.166e+12,0.0,Crystal 14
8668.8,8740.0,2.13409007013658,0.0,6920000000000000.0,-1.444e+12,0.0,Crystal 14
9388.8,8740.0,2.06629175187457,0.0,6920000000000000.0,-1.836e+12,0.0,Crystal 14
11088.0,8740.0,3.9231601731601695,0.0,6920000000000000.0,-3.230e+12,0.0,Crystal 14
12960.0,8740.0,3.20216049382716,0.0,6920000000000000.0,-5.132e+12,0.0,Crystal 14
14400.0,8740.0,2.14583333333333,0.0,6920000000000000.0,-6.276e+12,0.0,Crystal 14
15120.0,8740.0,0.925925925925926,0.0,6920000000000000.0,-6.576e+12,0.0,Crystal 14
15811.2,8740.0,0.885448289819875,0.0,6920000000000000.0,-6.929e+12,0.0,Crystal 14
15840.0,8748.0,0.0441919191919192,0.0,6920000000000000.0,-6.948e+12,0.0,Crystal 14
17280.0,9148.0,2.01388888888889,0.0,6920000000000000.0,-8.199e+12,0.0,Crystal 14
18000.0,9348.0,1.09444444444444,0.0,6920000000000000.0,-9.341e+12,0.0,Crystal 14
18720.0,9548.0,1.15918803418803,0.0,6920000000000000.0,-1.150e+13,0.0,Crystal 14
19440.0,9748.0,1.47633744855967,0.0,6920000000000000.0,-2.263e+13,0.0,Crystal 14
19872.0,9868.0,0.347222222222222,0.0,6920000000000000.0,-3.868e+13,0.0,Crystal 14
20160.0,9948.0,0.064484126984127,0.0,6920000000000000.0,-5.382e+13,0.0,Crystal 14
20304.0,9988.0,0.0394011032308905,0.0,6920000000000000.0,-8.824e+13,0.0,Crystal 14
0.0,8840.0,0.0,78609022556391.0,43120300751880.0,1.570e+12,2.25,Crystal 15
1440.0,8720.0,0.104166666666667,78609022556391.0,43120300751880.0,1.571e+12,2.25,Crystal 15
2160.0,8700.0,0.0430555555555556,78609022556391.0,43120300751880.0,1.576e+12,2.25,Crystal 15
2520.0,8680.0,0.0178571428571429,78609022556391.0,43120300751880.0,1.576e+12,2.25,Crystal 15
2880.0,8660.0,0.0149305555555556,78609022556391.0,43120300751880.0,1.568e+12,2.25,Crystal 15
3600.0,8640.0,0.0416666666666667,78609022556391.0,43120300751880.0,1.555e+12,2.25,Crystal 15
4320.0,8620.0,0.0347222222222222,78609022556391.0,43120300751880.0,1.538e+12,2.25,Crystal 15
5040.0,8600.0,0.0496031746031746,78609022556391.0,43120300751880.0,1.508e+12,2.25,Crystal 15
5760.0,8580.0,0.0746527777777778,78609022556391.0,43120300751880.0,1.252e+12,2.25,Crystal 15
6480.0,8580.0,0.0833333333333333,78609022556391.0,43120300751880.0,1.045e+12,2.25,Crystal 15
7200.0,8580.0,0.140277777777778,78609022556391.0,43120300751880.0,8.998e+11,2.25,Crystal 15
9360.0,8580.0,0.982905982905983,78609022556391.0,43120300751880.0,7.972e+11,2.25,Crystal 15
10080.0,8580.0,0.868055555555556,78609022556391.0,43120300751880.0,6.816e+11,2.25,Crystal 15
10512.0,8680.0,0.670662100456621,78609022556391.0,43120300751880.0,7.259e+11,2.25,Crystal 15
10800.0,8720.0,0.518518518518519,78609022556391.0,43120300751880.0,6.315e+11,2.25,Crystal 15
11088.0,8720.0,0.64033189033189,78609022556391.0,43120300751880.0,5.740e+11,2.25,Crystal 15
11808.0,8720.0,1.33807588075881,78609022556391.0,43120300751880.0,5.170e+11,2.25,Crystal 15
12960.0,8720.0,2.33024691358025,78609022556391.0,43120300751880.0,-8.249e+11,2.25,Crystal 15
13680.0,8720.0,1.38157894736842,78609022556391.0,43120300751880.0,-1.947e+12,2.25,Crystal 15
14400.0,8720.0,1.32638888888889,78609022556391.0,43120300751880.0,-3.241e+12,2.25,Crystal 15
15408.0,8720.0,1.60955347871236,78609022556391.0,43120300751880.0,-3.735e+12,2.25,Crystal 15
17280.0,8720.0,2.55787037037037,78609022556391.0,43120300751880.0,-5.600e+12,2.25,Crystal 15
18144.0,8720.0,0.992063492063492,78609022556391.0,43120300751880.0,-2.000e+13,2.25,Crystal 15
19483.2,8720.0,1.48846185431551,78609022556391.0,43120300751880.0,-3.000e+13,2.25,Crystal 15
0.0,8760.0,0.0,53157894736842.0,-5013160000000000.0,7.887e+12,1.22,Crystal 16
450.0,8760.0,0.0377777777777778,53157894736842.0,-5013160000000000.0,7.885e+12,1.22,Crystal 16
810.0,8760.0,0.0567901234567901,53157894736842.0,-5013160000000000.0,7.881e+12,1.22,Crystal 16
1350.0,8760.0,0.0303703703703704,53157894736842.0,-5013160000000000.0,7.877e+12,1.22,Crystal 16
2880.0,8740.0,0.0135416666666667,53157894736842.0,-5013160000000000.0,7.874e+12,1.22,Crystal 16
3600.0,8720.0,0.0158333333333333,53157894736842.0,-5013160000000000.0,7.868e+12,1.22,Crystal 16
4320.0,8700.0,0.0173611111111111,53157894736842.0,-5013160000000000.0,7.861e+12,1.22,Crystal 16
5040.0,8680.0,0.025,53157894736842.0,-5013160000000000.0,7.850e+12,1.22,Crystal 16
5760.0,8660.0,0.0345486111111111,53157894736842.0,-5013160000000000.0,7.831e+12,1.22,Crystal 16
6480.0,8640.0,0.0611111111111111,53157894736842.0,-5013160000000000.0,7.794e+12,1.22,Crystal 16
7200.0,8620.0,0.0794444444444444,53157894736842.0,-5013160000000000.0,7.742e+12,1.22,Crystal 16
7920.0,8600.0,0.122348484848485,53157894736842.0,-5013160000000000.0,7.653e+12,1.22,Crystal 16
8640.0,8600.0,0.189583333333333,53157894736842.0,-5013160000000000.0,7.505e+12,1.22,Crystal 16
9360.0,8600.0,0.303205128205128,53157894736842.0,-5013160000000000.0,7.253e+12,1.22,Crystal 16
10080.0,8580.0,0.353670634920635,53157894736842.0,-5013160000000000.0,6.947e+12,1.22,Crystal 16
10800.0,8560.0,0.528888888888889,53157894736842.0,-5013160000000000.0,6.478e+12,1.22,Crystal 16
11520.0,8560.0,0.833333333333333,53157894736842.0,-5013160000000000.0,5.746e+12,1.22,Crystal 16
12240.0,8660.0,0.735294117647059,53157894736842.0,-5013160000000000.0,5.120e+12,1.22,Crystal 16
12960.0,8700.0,0.95679012345679,53157894736842.0,-5013160000000000.0,4.349e+12,1.22,Crystal 16
13680.0,8700.0,1.03070175438597,53157894736842.0,-5013160000000000.0,4.115e+12,1.22,Crystal 16
14400.0,8700.0,1.02083333333333,53157894736842.0,-5013160000000000.0,3.636e+12,1.22,Crystal 16
15120.0,8700.0,1.12433862433862,53157894736842.0,-5013160000000000.0,3.130e+12,1.22,Crystal 16
15840.0,8700.0,0.902777777777778,53157894736842.0,-5013160000000000.0,2.741e+12,1.22,Crystal 16
16560.0,8700.0,0.984299516908213,53157894736842.0,-5013160000000000.0,2.338e+12,1.22,Crystal 16
17496.0,8700.0,1.22885230909922,53157894736842.0,-5013160000000000.0,1.867e+12,1.22,Crystal 16
18000.0,8700.0,0.683333333333333,53157894736842.0,-5013160000000000.0,1.628e+12,1.22,Crystal 16
18720.0,8700.0,0.753205128205128,53157894736842.0,-5013160000000000.0,-2.221e+12,1.22,Crystal 16
19440.0,8700.0,0.828189300411523,53157894736842.0,-5013160000000000.0,-2.867e+12,1.22,Crystal 16
20160.0,8700.0,0.704365079365079,53157894736842.0,-5013160000000000.0,-3.651e+12,1.22,Crystal 16
20880.0,8700.0,0.632183908045977,53157894736842.0,-5013160000000000.0,-4.641e+12,1.22,Crystal 16
21600.0,8700.0,0.611111111111111,53157894736842.0,-5013160000000000.0,-4.896e+12,1.22,Crystal 16
22320.0,8700.0,0.560035842293907,53157894736842.0,-5013160000000000.0,-5.098e+12,1.22,Crystal 16
23760.0,8700.0,1.08164983164983,53157894736842.0,-5013160000000000.0,-5.596e+12,1.22,Crystal 16
24480.0,8700.0,0.551470588235294,53157894736842.0,-5013160000000000.0,-5.920e+12,1.22,Crystal 16
24854.4,8700.0,0.321874597656753,53157894736842.0,-5013160000000000.0,-6.139e+12,1.22,Crystal 16
26640.0,9196.0,1.75675675675676,53157894736842.0,-5013160000000000.0,-8.120e+12,1.22,Crystal 16
27360.0,9396.0,0.906432748538012,53157894736842.0,-5013160000000000.0,-1.030e+13,1.22,Crystal 16
0.0,8740.0,0.0,181503759398496.0,113819548872180.0,-1.015e+12,0.0,Crystal 17
180.0,8720.0,0.127777777777778,181503759398496.0,113819548872180.0,-1.015e+12,0.0,Crystal 17
900.0,8720.0,0.261111111111111,181503759398496.0,113819548872180.0,-1.020e+12,0.0,Crystal 17
2454.54545454545,8700.0,0.125074074074074,181503759398496.0,113819548872180.0,-1.026e+12,0.0,Crystal 17
3272.72727272727,8700.0,0.1925,181503759398496.0,113819548872180.0,-1.039e+12,0.0,Crystal 17
4090.9090909090896,8700.0,0.2046,181503759398496.0,113819548872180.0,-1.056e+12,0.0,Crystal 17
5040.0,8700.0,0.314880952380952,181503759398496.0,113819548872180.0,-1.090e+12,0.0,Crystal 17
5727.27272727273,8680.0,0.282333333333333,181503759398496.0,113819548872180.0,-1.125e+12,0.0,Crystal 17
6545.45454545455,8660.0,0.336722222222222,181503759398496.0,113819548872180.0,-1.176e+12,0.0,Crystal 17
7854.54545454545,8640.0,0.722893518518518,181503759398496.0,113819548872180.0,-1.318e+12,0.0,Crystal 17
9000.0,8640.0,0.891888888888889,181503759398496.0,113819548872180.0,-1.554e+12,0.0,Crystal 17
9818.18181818182,8640.0,0.862583333333333,181503759398496.0,113819548872180.0,-1.857e+12,0.0,Crystal 17
10636.3636363636,8740.0,1.10940170940171,181503759398496.0,113819548872180.0,-2.397e+12,0.0,Crystal 17
12043.6363636364,8740.0,2.02596618357488,181503759398496.0,113819548872180.0,-2.354e+12,0.0,Crystal 17
14236.3636363636,8740.0,3.67369093231162,181503759398496.0,113819548872180.0,-3.363e+12,0.0,Crystal 17
14727.2727272727,8740.0,0.814814814814815,181503759398496.0,113819548872180.0,-3.688e+12,0.0,Crystal 17
15545.4545454545,8740.0,1.27368421052632,181503759398496.0,113819548872180.0,-4.539e+12,0.0,Crystal 17
16772.7272727273,8740.0,1.7289972899729,181503759398496.0,113819548872180.0,-6.384e+12,0.0,Crystal 17
17590.9090909091,8740.0,1.10284237726098,181503759398496.0,113819548872180.0,-7.908e+12,0.0,Crystal 17
18409.0909090909,8740.0,1.0483950617284,181503759398496.0,113819548872180.0,-9.233e+12,0.0,Crystal 17
19227.2727272727,8740.0,1.02978723404255,181503759398496.0,113819548872180.0,-1.004e+13,0.0,Crystal 17
19718.1818181818,8740.0,0.608575380359613,181503759398496.0,113819548872180.0,-1.064e+13,0.0,Crystal 17
20045.4545454545,8740.0,0.399092970521542,181503759398496.0,113819548872180.0,-1.109e+13,0.0,Crystal 17
20781.8181818182,8944.54545454545,0.91907261592301,181503759398496.0,113819548872180.0,-1.240e+13,0.0,Crystal 17
22418.1818181818,9399.09090909091,2.55596107055961,181503759398496.0,113819548872180.0,-2.183e+13,0.0,Crystal 17
22581.8181818182,9444.54545454545,0.540257648953301,181503759398496.0,113819548872180.0,-2.775e+13,0.0,Crystal 17
22745.4545454545,9490.0,0.633093525179856,181503759398496.0,113819548872180.0,-4.639e+13,0.0,Crystal 17
22827.2727272727,9490.0,0.13142174432497,181503759398496.0,113819548872180.0,-5.645e+13,0.0,Crystal 17
22990.9090909091,9490.0,0.173981810992487,181503759398496.0,113819548872180.0,-8.683e+13,0.0,Crystal 17
23072.7272727273,9490.0,0.0953506698187549,181503759398496.0,113819548872180.0,-1.441e+14,0.0,Crystal 17
23236.3636363636,9490.0,-0.0344287949921753,181503759398496.0,113819548872180.0,-1.139e+14,0.0,Crystal 17
25036.3636363636,9490.0,0.0998547567175018,181503759398496.0,113819548872180.0,-1.346e+14,0.0,Crystal 17
0.0,8720.0,0.0,1.09868e+16,-1045110000000000.0,9.839e+11,5.5,Crystal 18
450.0,8720.0,0.346666666666667,1.09868e+16,-1045110000000000.0,9.805e+11,5.5,Crystal 18
900.0,8720.0,0.15,1.09868e+16,-1045110000000000.0,9.776e+11,5.5,Crystal 18
2127.27272727273,8700.0,0.0404273504273505,1.09868e+16,-1045110000000000.0,9.758e+11,5.5,Crystal 18
2618.18181818182,8700.0,0.034375,1.09868e+16,-1045110000000000.0,9.739e+11,5.5,Crystal 18
3272.72727272727,8680.0,0.0537777777777778,1.09868e+16,-1045110000000000.0,9.701e+11,5.5,Crystal 18
4090.9090909090896,8660.0,0.0696666666666667,1.09868e+16,-1045110000000000.0,9.641e+11,5.5,Crystal 18
4909.09090909091,8640.0,0.0916666666666667,1.09868e+16,-1045110000000000.0,9.546e+11,5.5,Crystal 18
5727.27272727273,8620.0,0.122047619047619,1.09868e+16,-1045110000000000.0,9.400e+11,5.5,Crystal 18
6545.45454545455,8620.0,0.146361111111111,1.09868e+16,-1045110000000000.0,9.204e+11,5.5,Crystal 18
7363.63636363636,8620.0,0.223259259259259,1.09868e+16,-1045110000000000.0,8.875e+11,5.5,Crystal 18
7854.54545454545,8620.0,0.18244212962963,1.09868e+16,-1045110000000000.0,8.597e+11,5.5,Crystal 18
8672.72727272727,8620.0,0.392955974842767,1.09868e+16,-1045110000000000.0,7.967e+11,5.5,Crystal 18
9000.0,8620.0,0.195777777777778,1.09868e+16,-1045110000000000.0,7.658e+11,5.5,Crystal 18
9818.18181818182,8620.0,0.723148148148148,1.09868e+16,-1045110000000000.0,6.515e+11,5.5,Crystal 18
10636.3636363636,8620.0,1.08119658119658,1.09868e+16,-1045110000000000.0,4.982e+11,5.5,Crystal 18
11454.5454545455,8720.0,1.51031746031746,1.09868e+16,-1045110000000000.0,3.274e+11,5.5,Crystal 18
12272.7272727273,8720.0,1.50740740740741,1.09868e+16,-1045110000000000.0,3.274e+11,5.5,Crystal 18
12600.0,8760.0,0.880952380952381,1.09868e+16,-1045110000000000.0,2.933e+11,5.5,Crystal 18
13090.9090909091,8760.0,1.35972222222222,1.09868e+16,-1045110000000000.0,2.437e+11,5.5,Crystal 18
13990.9090909091,8760.0,2.47303443794672,1.09868e+16,-1045110000000000.0,1.645e+11,5.5,Crystal 18
14890.9090909091,8760.0,2.31013431013431,1.09868e+16,-1045110000000000.0,1.053e+11,5.5,Crystal 18
15627.2727272727,8760.0,1.63816172193136,1.09868e+16,-1045110000000000.0,-2.491e+11,5.5,Crystal 18
16363.6363636364,8760.0,1.47277777777778,1.09868e+16,-1045110000000000.0,-3.894e+11,5.5,Crystal 18
17181.8181818182,8760.0,1.40846560846561,1.09868e+16,-1045110000000000.0,-4.309e+11,5.5,Crystal 18
18000.0,8760.0,1.23333333333333,1.09868e+16,-1045110000000000.0,-5.080e+11,5.5,Crystal 18
18556.3636363636,8760.0,0.802959043699784,1.09868e+16,-1045110000000000.0,-5.764e+11,5.5,Crystal 18
19636.3636363636,9060.0,1.35462962962963,1.09868e+16,-1045110000000000.0,-7.556e+11,5.5,Crystal 18
20454.5454545455,9287.27272727273,1.04133333333333,1.09868e+16,-1045110000000000.0,-9.993e+11,5.5,Crystal 18
21354.5454545455,9537.27272727273,1.02554278416347,1.09868e+16,-1045110000000000.0,-1.477e+12,5.5,Crystal 18
21763.6363636364,9650.90909090909,0.454887218045113,1.09868e+16,-1045110000000000.0,-1.873e+12,5.5,Crystal 18
22090.9090909091,9650.0,0.353086419753086,1.09868e+16,-1045110000000000.0,-2.363e+12,5.5,Crystal 18
22745.4545454545,9650.0,0.971622701838529,1.09868e+16,-1045110000000000.0,-8.089e+12,5.5,Crystal 18
22909.0909090909,9650.0,0.161507936507937,1.09868e+16,-1045110000000000.0,-1.300e+13,5.5,Crystal 18
23072.7272727273,9650.0,0.125689519306541,1.09868e+16,-1045110000000000.0,-2.399e+13,5.5,Crystal 18
23236.3636363636,9650.0,0.0774647887323944,1.09868e+16,-1045110000000000.0,-4.799e+13,5.5,Crystal 18
23645.4545454545,9650.0,0.0845828527489427,1.09868e+16,-1045110000000000.0,-1.015e+14,5.5,Crystal 18
0.0,8700.0,0.0,164511278195489.0,-2798870000000000.0,4.291e+11,32.8,Crystal 19
513.0,8700.0,0.171539961,164511278195489.0,-2798870000000000.0,4.285e+11,32.8,Crystal 19
900.0,8680.0,0.138888889,164511278195489.0,-2798870000000000.0,4.277e+11,32.8,Crystal 19
2454.54545454545,8660.0,0.068444444,164511278195489.0,-2798870000000000.0,4.266e+11,32.8,Crystal 19
3272.72727272727,8640.0,0.070888889,164511278195489.0,-2798870000000000.0,4.251e+11,32.8,Crystal 19
4090.9090909090896,8620.0,0.082622222,164511278195489.0,-2798870000000000.0,4.228e+11,32.8,Crystal 19
4909.09090909091,8600.0,0.099203704,164511278195489.0,-2798870000000000.0,4.197e+11,32.8,Crystal 19
5727.27272727273,8600.0,0.119253968,164511278195489.0,-2798870000000000.0,4.152e+11,32.8,Crystal 19
6545.45454545455,8600.0,0.171569444,164511278195489.0,-2798870000000000.0,4.080e+11,32.8,Crystal 19
7363.63636363636,8600.0,0.225160494,164511278195489.0,-2798870000000000.0,3.976e+11,32.8,Crystal 19
8263.63636363636,8600.0,0.411562156,164511278195489.0,-2798870000000000.0,3.769e+11,32.8,Crystal 19
9081.81818181818,8600.0,0.53953954,164511278195489.0,-2798870000000000.0,3.486e+11,32.8,Crystal 19
9818.18181818182,8600.0,0.641666667,164511278195489.0,-2798870000000000.0,3.150e+11,32.8,Crystal 19
10636.3636363636,8600.0,0.893162393,164511278195489.0,-2798870000000000.0,2.694e+11,32.8,Crystal 19
11569.0909090909,8720.0,1.322489392,164511278195489.0,-2798870000000000.0,2.076e+11,32.8,Crystal 19
12272.7272727273,8720.0,1.157037037,164511278195489.0,-2798870000000000.0,1.847e+11,32.8,Crystal 19
13418.1818181818,8720.0,1.930216802,164511278195489.0,-2798870000000000.0,1.327e+11,32.8,Crystal 19
14727.2727272727,8720.0,2.098148148,164511278195489.0,-2798870000000000.0,8.630e+10,32.8,Crystal 19
15709.0909090909,8720.0,1.419560185,164511278195489.0,-2798870000000000.0,6.141e+10,32.8,Crystal 19
16527.2727272727,8720.0,1.107260726,164511278195489.0,-2798870000000000.0,4.544e+10,32.8,Crystal 19
17345.4545454545,8720.0,0.968553459,164511278195489.0,-2798870000000000.0,4.257e+10,32.8,Crystal 19
18163.6363636364,8720.0,0.886386386,164511278195489.0,-2798870000000000.0,3.810e+10,32.8,Crystal 19
18981.8181818182,8720.0,0.763888889,164511278195489.0,-2798870000000000.0,-6.685e+10,32.8,Crystal 19
19881.8181818182,8720.0,0.729309556,164511278195489.0,-2798870000000000.0,-9.853e+10,32.8,Crystal 19
20618.1818181818,8720.0,0.5335097,164511278195489.0,-2798870000000000.0,-3.031e+11,32.8,Crystal 19
21272.7272727273,8720.0,0.427777778,164511278195489.0,-2798870000000000.0,-7.052e+11,32.8,Crystal 19
22254.5454545455,8720.0,0.579656863,164511278195489.0,-2798870000000000.0,-9.023e+11,32.8,Crystal 19
22909.0909090909,8720.0,0.375396825,164511278195489.0,-2798870000000000.0,-1.270e+12,32.8,Crystal 19
23727.2727272727,8720.0,0.48045977,164511278195489.0,-2798870000000000.0,-1.329e+12,32.8,Crystal 19
25036.3636363636,8720.0,0.778867102,164511278195489.0,-2798870000000000.0,-1.451e+12,32.8,Crystal 19
25363.6363636364,8720.0,0.212903226,164511278195489.0,-2798870000000000.0,-1.490e+12,32.8,Crystal 19
26345.4545454545,8992.72727272727,0.709799862,164511278195489.0,-2798870000000000.0,-1.654e+12,32.8,Crystal 19
27720.0,9374.54545454546,2.424242424,164511278195489.0,-2798870000000000.0,-3.481e+12,32.8,Crystal 19
27981.8181818182,9447.27272727273,0.732618583,164511278195489.0,-2798870000000000.0,-9.963e+12,32.8,Crystal 19
28309.0909090909,9538.18181818182,0.134020552,164511278195489.0,-2798870000000000.0,-1.790e+13,32.8,Crystal 19
